_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url
snscrape.modules.twitter.Tweet,https://twitter.com/jiaennw/status/1428632997809463296,2021-08-20T08:20:24+00:00,"It’s not about Anwar. 

It’s about rejecting pintu belakang and kleptocrats!

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/7fgbeIKMKF via @Change","It’s not about Anwar. 

It’s about rejecting pintu belakang and kleptocrats!

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/QMJMFYNT via @Change",1428632997809463296,0,0,12,0,1428632997809463296,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://twitter.com/#!/download/ipad,Twitter for iPad,['http://chng.it/QMJMFYNT'],['https://t.co/7fgbeIKMKF'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,jiaennw,1331439028055359489,Jo 🏴,"I read, write, draw, bake & rant.","I read, write, draw, bake & rant.",,False,2020-11-25T03:26:24+00:00,9,345,853,6612,0,50,,False,,,https://pbs.twimg.com/profile_images/1436280650584100869/StG48FNe_normal.jpg,https://pbs.twimg.com/profile_banners/1331439028055359489/1631692506,https://twitter.com/jiaennw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/moklins/status/1428628001114058753,2021-08-20T08:00:32+00:00,"Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! https://t.co/4mlJg8QiQo via @Change","Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! chng.it/MgrSRmPs via @Change",1428628001114058753,0,0,1,0,1428628001114058753,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/MgrSRmPs'],['https://t.co/4mlJg8QiQo'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,moklins,1004235578,penjaga pagar feminis 🏴,a student & a cook | morto per la libertà,a student & a cook | morto per la libertà,,False,2012-12-11T15:17:10+00:00,662,531,44918,12313,9,1840,,False,,,https://pbs.twimg.com/profile_images/1421840984023863305/S0U8qnYv_normal.jpg,https://pbs.twimg.com/profile_banners/1004235578/1628258492,https://twitter.com/moklins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Tfarahdayana/status/1428627922659594240,2021-08-20T08:00:14+00:00,"Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! https://t.co/dEGFUpYCta via @Change","Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! chng.it/NgjgnMWL via @Change",1428627922659594240,0,0,0,0,1428627922659594240,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/NgjgnMWL'],['https://t.co/dEGFUpYCta'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,Tfarahdayana,215696990,TFD 💫,Labeling yourself will only limit who you are.,Labeling yourself will only limit who you are.,,False,2010-11-14T17:34:00+00:00,315,341,11808,4205,4,597,"Kuala Lumpur,Malaysia",False,,,https://pbs.twimg.com/profile_images/1421875427010703363/ch-lOsKX_normal.jpg,https://pbs.twimg.com/profile_banners/215696990/1398396731,https://twitter.com/Tfarahdayana,snscrape.modules.twitter.Coordinates,101.5767746,2.9796541,snscrape.modules.twitter.Place,"Petaling, Selangor",Petaling,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/aishahnurhakim/status/1428623035154587648,2021-08-20T07:40:48+00:00,"Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! https://t.co/OBJ4OQ66ZU via @Change","Ibu bapa, Pendidik, Akademia, Pemegang Taruh, NGO dan Agensi Kerajaan: Permohonan Pelantikan Senator untuk Hak dan Kesejahteraan Kanak-kanak di Malaysia - Sign the Petition! chng.it/YqMSdhmP via @Change",1428623035154587648,0,1,2,0,1428623035154587648,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/YqMSdhmP'],['https://t.co/OBJ4OQ66ZU'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,aishahnurhakim,150154563,🏴🏴🏴Puteri bunian/ Laila,,,,False,2010-05-31T06:35:11+00:00,2547,1328,41417,15981,16,2335,"Seremban, Negeri Sembilan",False,,,https://pbs.twimg.com/profile_images/1421480995891539969/N406mwIT_normal.jpg,https://pbs.twimg.com/profile_banners/150154563/1625241140,https://twitter.com/aishahnurhakim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/hazimazmann/status/1428621163970789382,2021-08-20T07:33:22+00:00,"The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/7CNZcd7FtE via @Change 

I grew up in a surrounding that people told BN, UMNO will make your life and country better. But, here i am now, on my own legs, im standing with Anwar.","The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/xTMkcthp via @Change 

I grew up in a surrounding that people told BN, UMNO will make your life and country better. But, here i am now, on my own legs, im standing with Anwar.",1428621163970789382,0,4,19,0,1428621163970789382,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/xTMkcthp'],['https://t.co/7CNZcd7FtE'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,hazimazmann,2164794416,HAZIM #LAWAN 🏴,,,,False,2013-10-30T13:33:56+00:00,15049,1185,105074,58531,2,2015,,False,,,https://pbs.twimg.com/profile_images/1435873474182991876/i35aCBXg_normal.jpg,https://pbs.twimg.com/profile_banners/2164794416/1621605312,https://twitter.com/hazimazmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ThePoyoMike/status/1428618749523894275,2021-08-20T07:23:46+00:00,"At this point, what do we have to lose? Let Anwar and the his team give it a shot!

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/TIo3DDZITt via @Change","At this point, what do we have to lose? Let Anwar and the his team give it a shot!

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/gLgVDGDs via @Change",1428618749523894275,3,17,36,0,1428618749523894275,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/gLgVDGDs'],['https://t.co/TIo3DDZITt'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,ThePoyoMike,365868581,Mikhail M.,reminder to self,reminder to self,,False,2011-09-01T04:35:06+00:00,241,1000,3005,11420,1,291,,False,http://takdemuscle.blogspot.com,https://t.co/JCAASJgxiu,https://pbs.twimg.com/profile_images/1328716484667850752/kC4ieccz_normal.jpg,https://pbs.twimg.com/profile_banners/365868581/1498378138,https://twitter.com/ThePoyoMike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/syedsafwann/status/1428614955394224139,2021-08-20T07:08:42+00:00,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/OdwqDegQus via @Change walaupun aku tau benda ni tadak function pun actually,Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/TJQLK57K via @Change walaupun aku tau benda ni tadak function pun actually,1428614955394224139,0,0,0,0,1428614955394224139,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/TJQLK57K'],['https://t.co/OdwqDegQus'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,syedsafwann,129219804,KUPEY•,Husband to @shuhadasyazwani ♥️,Husband to @shuhadasyazwani ♥️,,False,2010-04-03T15:24:30+00:00,1974,1086,119178,7603,8,1306,Malaysia,False,http://Instagram.com/syedsafwann,https://t.co/ymjj2oCGLH,https://pbs.twimg.com/profile_images/1311279651705282561/C73TGr80_normal.jpg,https://pbs.twimg.com/profile_banners/129219804/1581911300,https://twitter.com/syedsafwann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/_Hz___/status/1428613408698470402,2021-08-20T07:02:33+00:00,"The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! 

Lagi sekaliiiiiii

https://t.co/Q35APuPQnP via @Change","The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! 

Lagi sekaliiiiiii

chng.it/f7cRtr4f via @Change",1428613408698470402,1,0,2,0,1428613408698470402,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/f7cRtr4f'],['https://t.co/Q35APuPQnP'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,_Hz___,1903423184,昼実 🏴‍☠️,❤️🧁✨,❤️🧁✨,,False,2013-09-25T08:37:42+00:00,1391,479,372589,26891,26,4821,,False,,,https://pbs.twimg.com/profile_images/1421333279265804291/q-2j1V11_normal.jpg,https://pbs.twimg.com/profile_banners/1903423184/1531933937,https://twitter.com/_Hz___,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/_Hz___/status/1428611768226500614,2021-08-20T06:56:02+00:00,"The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! 

Bossku abah paklong ayahanda anwar ibrahim 🔥🔥🔥

https://t.co/Q35APuPQnP via @Change","The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! 

Bossku abah paklong ayahanda anwar ibrahim 🔥🔥🔥

chng.it/f7cRtr4f via @Change",1428611768226500614,0,0,0,0,1428611768226500614,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/f7cRtr4f'],['https://t.co/Q35APuPQnP'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,_Hz___,1903423184,昼実 🏴‍☠️,❤️🧁✨,❤️🧁✨,,False,2013-09-25T08:37:42+00:00,1391,479,372589,26891,26,4821,,False,,,https://pbs.twimg.com/profile_images/1421333279265804291/q-2j1V11_normal.jpg,https://pbs.twimg.com/profile_banners/1903423184/1531933937,https://twitter.com/_Hz___,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/arifmddin/status/1428611549816496131,2021-08-20T06:55:10+00:00,"PDRM Gagal, IPCMC Now: End police brutality and misconduct in Malaysia - Sign the Petition! https://t.co/x9KK8WNymB via @Change","PDRM Gagal, IPCMC Now: End police brutality and misconduct in Malaysia - Sign the Petition! chng.it/4gXCQYFB via @Change",1428611549816496131,0,0,2,0,1428611549816496131,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/4gXCQYFB'],['https://t.co/x9KK8WNymB'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,arifmddin,52091255,~MAMD~,I don’t care what is ur political background.. but I do hate UMNO.. thats all.. now Muhyiddin is the one that i hate most,I don’t care what is ur political background.. but I do hate UMNO.. thats all.. now Muhyiddin is the one that i hate most,,False,2009-06-29T15:40:34+00:00,107,432,1940,51733,0,33,Some in mars,False,,,https://pbs.twimg.com/profile_images/1185485560070041601/JcmhynJ1_normal.jpg,https://pbs.twimg.com/profile_banners/52091255/1595657603,https://twitter.com/arifmddin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/thatgirljacy01/status/1428608353882689540,2021-08-20T06:42:28+00:00,"Can someone send this to the Agong 😭

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/Y1yYxRPN9V via @Change","Can someone send this to the Agong 😭

The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/SpLVLpsT via @Change",1428608353882689540,1,2,6,0,1428608353882689540,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/SpLVLpsT'],['https://t.co/Y1yYxRPN9V'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,thatgirljacy01,1253704033623138304,🧚🏻‍♀️,"Will you be my beginning, my middle, my end ? 🌅
Check it out nowwwww 👇🏻","Will you be my beginning, my middle, my end ? 🌅
Check it out nowwwww 👇🏻",,False,2020-04-24T15:15:47+00:00,87,135,4710,9428,0,37,,False,https://carousell.app.link/MOxcW10dzeb,https://t.co/repUshFXgh,https://pbs.twimg.com/profile_images/1434150052780408835/DzxyiIsC_normal.jpg,https://pbs.twimg.com/profile_banners/1253704033623138304/1630554036,https://twitter.com/thatgirljacy01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/afiqimrann/status/1428604977744781313,2021-08-20T06:29:03+00:00,The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! https://t.co/7Hqhp345Tk via @Change,The people of Malaysia: Anwar Ibrahim sebagai PM ke 9 Malaysia - Sign the Petition! chng.it/GZYw4RFb via @Change,1428604977744781313,0,1,2,1,1428604977744781313,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://chng.it/GZYw4RFb'],['https://t.co/7Hqhp345Tk'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,afiqimrann,774560799872258048,dayn,ggmu #W,ggmu #W,,False,2016-09-10T10:51:00+00:00,357,325,44524,65894,1,291,"bandar enstek, nilai",False,,,https://pbs.twimg.com/profile_images/1437138913190035457/WWEscW45_normal.jpg,https://pbs.twimg.com/profile_banners/774560799872258048/1631469064,https://twitter.com/afiqimrann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/syahidahMB/status/1428603621805944841,2021-08-20T06:23:40+00:00,"Hentikan keganasan!!!

PDRM Gagal, IPCMC Now: End police brutality and misconduct in Malaysia - Sign the Petition! https://t.co/Iu3qWx5Dmb via @Change","Hentikan keganasan!!!

PDRM Gagal, IPCMC Now: End police brutality and misconduct in Malaysia - Sign the Petition! chng.it/4jZ4gjjn via @Change",1428603621805944841,0,0,9,0,1428603621805944841,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/4jZ4gjjn'],['https://t.co/Iu3qWx5Dmb'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,,,snscrape.modules.twitter.User,syahidahMB,1014493088377548800,🏴🏴🏴 SyahidahMB,🎷sederhana itu lebih bagus🎻,🎷sederhana itu lebih bagus🎻,,False,2018-07-04T12:56:15+00:00,475,634,5321,47910,0,487,,False,,,https://pbs.twimg.com/profile_images/1435803661590941697/JKgOd6Ja_normal.jpg,https://pbs.twimg.com/profile_banners/1014493088377548800/1541107340,https://twitter.com/syahidahMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/xatyrosdi/status/1428601226015383554,2021-08-20T06:14:09+00:00,"Kami tak mahu #KerajaanGagal

Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! https://t.co/4CfVSgRCIO via @Change","Kami tak mahu #KerajaanGagal

Yang di-Pertuan Agong: We don't want  Ismail Sabri Yaakob to be prime minister Malaysia - Sign the Petition! chng.it/4trKgw2S via @Change",1428601226015383554,0,0,1,0,1428601226015383554,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['http://chng.it/4trKgw2S'],['https://t.co/4CfVSgRCIO'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Change', 'id': 15947602, 'displayname': 'Change.org', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Change'}]",,,['KerajaanGagal'],,snscrape.modules.twitter.User,xatyrosdi,54853721,Izzati Rosdi,"I solemnly swear that I am up to no good. Mischief managed.

*RT, QT and Likes are no edorsement, unless you are too uptight and have a stick up your butt*","I solemnly swear that I am up to no good. Mischief managed.

*RT, QT and Likes are no edorsement, unless you are too uptight and have a stick up your butt*",,False,2009-07-08T10:02:23+00:00,220,150,38092,14027,3,1089,hogwarts,False,,,https://pbs.twimg.com/profile_images/1431207737845682181/Os_hjHa5_normal.jpg,https://pbs.twimg.com/profile_banners/54853721/1629103968,https://twitter.com/xatyrosdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
